customer_id,product_id,order_id,order_date,sales,quantity,discount,profit,row_id
KF-16285,OFF-ST-10001128,US-2017-148362,2017-07-01,443.92,4,0.000,13.32,3172
KF-16285,OFF-BI-10003656,US-2017-148362,2017-07-01,169.99,1,0.000,78.20,3173
KF-16285,OFF-PA-10003441,US-2017-148362,2017-07-01,25.92,4,0.000,12.44,3174
DH-13075,TEC-PH-10002923,CA-2014-102274,2014-11-21,36.99,1,0.000,9.99,3175
DH-13075,OFF-PA-10004359,CA-2014-102274,2014-11-21,629.10,6,0.000,301.97,3176
DH-13075,OFF-ST-10001511,CA-2014-102274,2014-11-21,193.95,3,0.000,9.70,3177
DH-13075,OFF-AR-10002833,CA-2014-102274,2014-11-21,5.46,3,0.000,1.47,3178
LA-16780,FUR-FU-10001940,CA-2015-129700,2015-05-04,22.29,7,0.600,-8.92,3179
HZ-14950,FUR-FU-10003919,CA-2017-168739,2017-05-29,65.42,4,0.600,-52.34,3180
CM-12190,OFF-ST-10003479,CA-2015-152527,2015-10-17,77.88,2,0.000,3.89,3181
LB-16795,FUR-CH-10002965,US-2014-150119,2014-04-23,281.37,2,0.300,-12.06,3182
LB-16795,FUR-CH-10002965,US-2014-150119,2014-04-23,281.37,2,0.300,-12.06,3183
LB-16795,OFF-BI-10000145,US-2014-150119,2014-04-23,7.49,8,0.700,-5.24,3184
LB-16795,FUR-FU-10002191,US-2014-150119,2014-04-23,22.34,4,0.200,7.82,3185
JF-15490,OFF-PA-10004451,US-2017-150847,2017-04-30,10.37,2,0.200,3.63,3186
GM-14695,OFF-PA-10001471,CA-2016-100244,2016-09-20,65.79,9,0.000,30.26,3187
GM-14695,OFF-BI-10003656,CA-2016-100244,2016-09-20,271.98,2,0.200,88.39,3188
GM-14695,OFF-AR-10000940,CA-2016-100244,2016-09-20,11.76,4,0.000,3.18,3189
GM-14695,OFF-PA-10002319,CA-2016-100244,2016-09-20,77.52,2,0.000,37.98,3190
GM-14695,OFF-BI-10000977,CA-2016-100244,2016-09-20,48.64,2,0.200,15.81,3191
SS-20590,OFF-FA-10002676,CA-2016-116540,2016-09-02,1.81,1,0.000,0.65,3192
SS-20590,OFF-BI-10004970,CA-2016-116540,2016-09-02,8.26,2,0.000,3.88,3193
TC-21475,OFF-AP-10003971,CA-2015-151841,2015-04-27,43.56,5,0.200,3.27,3194
TC-21475,OFF-SU-10001574,CA-2015-151841,2015-04-27,5.84,2,0.200,0.73,3195
CC-12430,FUR-CH-10000665,CA-2015-150791,2015-09-06,271.76,2,0.100,60.39,3196
CL-12565,OFF-AP-10000891,CA-2016-134803,2016-05-28,262.24,2,0.000,78.67,3197
CL-12565,OFF-PA-10003790,CA-2016-134803,2016-05-28,182.72,8,0.000,84.05,3198
CL-12565,TEC-AC-10002217,CA-2016-134803,2016-05-28,131.60,7,0.000,7.90,3199
CL-12565,OFF-BI-10002215,CA-2016-134803,2016-05-28,22.72,4,0.200,7.38,3200
CL-12565,TEC-MA-10001972,CA-2016-134803,2016-05-28,558.40,2,0.200,41.88,3201
DE-13255,OFF-BI-10001525,CA-2015-153381,2015-09-24,NULL,NULL,NULL,0.00,3202
DE-13255,FUR-CH-10000988,CA-2015-153381,2015-09-24,1408.10,10,0.000,394.27,3203
SZ-20035,OFF-PA-10000174,US-2017-111024,2017-07-03,NULL,NULL,NULL,0.20,3204
SZ-20035,FUR-TA-10002041,US-2017-111024,2017-07-03,215.15,2,0.400,-103.99,3205
SZ-20035,OFF-PA-10002246,US-2017-111024,2017-07-03,30.96,6,0.200,11.22,3206
LF-17185,OFF-ST-10003327,CA-2017-148264,2017-12-08,29.79,3,0.000,8.64,3207
LF-17185,FUR-FU-10002703,CA-2017-148264,2017-12-08,128.90,2,0.000,15.47,3208
LF-17185,OFF-PA-10003651,CA-2017-148264,2017-12-08,60.12,9,0.000,28.86,3209
AB-10165,OFF-BI-10001617,CA-2017-131212,2017-12-05,24.82,3,0.200,8.38,3210
AB-10165,OFF-BI-10000145,CA-2017-131212,2017-12-05,14.98,6,0.200,5.43,3211
NM-18520,OFF-BI-10001670,US-2015-100531,2015-09-27,15.08,2,0.800,-22.62,3212
NM-18520,FUR-FU-10003849,US-2015-100531,2015-09-27,24.29,3,0.600,-12.75,3213
RA-19945,FUR-FU-10003849,CA-2017-152583,2017-10-30,16.19,2,0.600,-8.50,3214
RA-19945,FUR-TA-10002041,CA-2017-152583,2017-10-30,251.01,2,0.300,-68.13,3215
RA-19945,OFF-ST-10002214,CA-2017-152583,2017-10-30,54.19,6,0.200,4.06,3216
PO-19195,OFF-BI-10001078,CA-2015-144099,2015-11-29,4.30,1,0.200,1.56,3217
KA-16525,OFF-PA-10002137,CA-2014-158337,2014-03-11,108.92,14,0.000,49.01,3218
JD-16150,OFF-EN-10001415,CA-2017-168858,2017-11-19,16.74,3,0.000,8.37,3219
JD-16150,OFF-AP-10003849,CA-2017-168858,2017-11-19,2504.74,7,0.000,626.18,3220
JO-15145,OFF-ST-10001713,CA-2016-116344,2016-07-29,84.78,2,0.200,-16.96,3221
LE-16810,OFF-ST-10001505,CA-2015-131779,2015-06-12,29.90,5,0.000,5.08,3222
AH-10690,OFF-PA-10000474,CA-2016-158869,2016-08-06,70.88,2,0.000,33.31,3223
KN-16705,OFF-AR-10001919,CA-2017-102554,2017-06-11,3.76,2,0.000,1.09,3224
TB-21250,OFF-BI-10004001,CA-2016-162614,2016-10-07,27.26,2,0.200,8.86,3225
DP-13390,OFF-AP-10004785,CA-2014-168592,2014-09-08,56.65,5,0.000,24.36,3226
DP-13390,OFF-ST-10002406,CA-2014-168592,2014-09-08,14.97,1,0.000,4.19,3227
DP-13390,OFF-FA-10002988,CA-2014-168592,2014-09-08,4.02,2,0.000,1.97,3228
KN-16705,TEC-PH-10002415,CA-2014-157609,2014-03-16,471.92,2,0.200,29.50,3229
ST-20530,OFF-BI-10004236,CA-2015-153325,2015-03-01,58.72,4,0.000,27.01,3230
EB-13870,OFF-AR-10000657,CA-2015-153626,2015-07-09,5.16,3,0.200,0.84,3231
AH-10210,OFF-PA-10004996,CA-2016-166485,2016-02-20,16.50,2,0.200,5.57,3232
AS-10090,TEC-AC-10001109,CA-2017-136448,2017-09-16,71.98,3,0.200,19.79,3233
AS-10090,FUR-FU-10003832,CA-2017-136448,2017-09-16,22.51,3,0.200,2.25,3234
AS-10090,OFF-BI-10002393,CA-2017-136448,2017-09-16,3.44,2,0.700,-2.76,3235
AS-10090,OFF-BI-10001359,CA-2017-136448,2017-09-16,538.19,2,0.700,-412.62,3236
AS-10090,TEC-AC-10003628,CA-2017-136448,2017-09-16,47.98,2,0.200,14.40,3237
EM-13825,TEC-PH-10003012,CA-2017-114258,2017-11-05,492.77,4,0.200,55.44,3238
KA-16525,OFF-AR-10003903,CA-2015-152611,2015-02-20,286.79,7,0.000,74.57,3239
HJ-14875,OFF-PA-10004675,CA-2016-165470,2016-11-25,5.08,1,0.200,1.65,3240
ND-18370,TEC-AC-10001990,CA-2017-128699,2017-12-03,47.99,1,0.200,7.20,3241
EH-13765,OFF-AP-10003842,US-2015-147242,2015-09-10,61.96,2,0.000,16.11,3242
EH-13765,FUR-BO-10004695,US-2015-147242,2015-09-10,361.96,2,0.000,83.25,3243
EH-13765,OFF-PA-10003039,US-2015-147242,2015-09-10,278.82,9,0.000,125.47,3244
MC-17845,FUR-FU-10002045,CA-2016-146143,2016-12-14,133.38,6,0.000,58.69,3245
MH-17455,OFF-PA-10001019,CA-2015-100888,2015-04-06,47.95,3,0.200,16.18,3246
CL-11890,FUR-FU-10003724,US-2016-150035,2016-12-01,16.74,2,0.000,4.35,3247
SF-20965,OFF-PA-10003673,CA-2017-122644,2017-11-12,10.85,2,0.200,3.53,3248
SF-20965,TEC-AC-10003614,CA-2017-122644,2017-11-12,18.54,2,0.200,3.01,3249
EP-13915,FUR-CH-10000785,CA-2017-111815,2017-03-03,180.98,1,0.000,47.05,3250
EP-13915,TEC-AC-10002926,CA-2017-111815,2017-03-03,99.98,2,0.000,42.99,3251
RW-19630,TEC-AC-10004633,CA-2016-144911,2016-11-27,34.95,5,0.000,15.38,3252
RW-19630,OFF-BI-10000977,CA-2016-144911,2016-11-27,152.00,5,0.000,69.92,3253
SJ-20500,TEC-AC-10001635,CA-2014-143385,2014-08-31,92.52,9,0.000,18.50,3254
SP-20620,OFF-AR-10003056,CA-2016-131289,2016-12-08,8.56,2,0.000,2.48,3255
SP-20620,OFF-PA-10003363,CA-2016-131289,2016-12-08,45.36,7,0.000,21.77,3256
SP-20620,FUR-TA-10003954,CA-2016-131289,2016-12-08,1421.66,6,0.200,-195.48,3257
PJ-19015,FUR-FU-10004415,CA-2014-124023,2014-04-07,8.96,2,0.000,2.78,3258
CC-12610,TEC-PH-10000455,CA-2014-124688,2014-08-27,579.95,5,0.000,168.19,3259
CC-12610,FUR-FU-10002456,CA-2014-124688,2014-08-27,29.12,4,0.000,12.52,3260
CC-12610,FUR-TA-10003569,CA-2014-124688,2014-08-27,1202.94,3,0.000,300.74,3261
MY-18295,OFF-BI-10002813,CA-2016-151169,2016-10-21,7.92,4,0.000,3.56,3262
DB-13210,TEC-PH-10002890,US-2016-134761,2016-11-30,36.19,1,0.200,2.71,3263
MG-17875,OFF-ST-10001522,CA-2017-120705,2017-09-05,147.18,2,0.200,-29.44,3264
RH-19600,FUR-CH-10004086,CA-2015-157322,2015-07-02,408.42,2,0.300,-5.83,3265
RH-19600,FUR-CH-10003774,CA-2015-157322,2015-07-02,382.12,6,0.300,-92.80,3266
RH-19600,OFF-ST-10004507,CA-2015-157322,2015-07-02,68.60,5,0.200,6.00,3267
RH-19600,OFF-ST-10003208,CA-2015-157322,2015-07-02,435.50,3,0.200,48.99,3268
RH-19600,OFF-PA-10000659,CA-2015-157322,2015-07-02,11.17,2,0.200,3.77,3269
KB-16240,TEC-AC-10002305,CA-2017-142034,2017-09-24,72.00,4,0.000,12.96,3270
KB-16240,TEC-AC-10000990,CA-2017-142034,2017-09-24,655.90,5,0.000,275.48,3271
KB-16240,FUR-CH-10000665,CA-2017-142034,2017-09-24,603.92,4,0.000,181.18,3272
CA-12055,FUR-TA-10001932,CA-2016-107328,2016-08-08,513.02,2,0.200,12.83,3273
CA-12055,OFF-AP-10004487,CA-2016-107328,2016-08-08,487.92,6,0.000,136.62,3274
CA-12055,OFF-BI-10002160,CA-2016-107328,2016-08-08,15.24,5,0.200,5.33,3275
JK-15730,TEC-AC-10000420,CA-2016-108616,2016-09-29,209.97,3,0.000,71.39,3276
JK-15730,OFF-BI-10001989,CA-2016-108616,2016-09-29,62.94,3,0.000,30.21,3277
JK-15730,OFF-AR-10001149,CA-2016-108616,2016-09-29,25.92,9,0.000,7.78,3278
RD-19930,OFF-PA-10004101,CA-2017-125115,2017-04-10,10.37,2,0.200,3.63,3279
RD-19930,TEC-AC-10001714,CA-2017-125115,2017-04-10,95.74,3,0.200,20.34,3280
JK-16120,OFF-ST-10003716,CA-2016-150945,2016-12-18,900.08,4,0.000,117.01,3281
SC-20020,TEC-PH-10000369,CA-2014-166863,2014-06-20,201.58,2,0.200,20.16,3282
SC-20020,OFF-BI-10000756,CA-2014-166863,2014-06-20,3.39,4,0.800,-5.09,3283
SC-20020,FUR-BO-10001608,CA-2014-166863,2014-06-20,193.07,4,0.320,-19.87,3284
SC-20020,OFF-PA-10001166,CA-2014-166863,2014-06-20,15.55,3,0.200,5.44,3285
SC-20020,OFF-PA-10000587,CA-2014-166863,2014-06-20,11.65,2,0.200,4.08,3286
SC-20020,TEC-MA-10001972,CA-2014-166863,2014-06-20,418.80,2,0.400,-97.72,3287
SC-20020,OFF-ST-10004123,CA-2014-166863,2014-06-20,509.49,7,0.200,-127.37,3288
BP-11185,OFF-AR-10000799,US-2017-140907,2017-12-10,18.24,3,0.000,5.29,3289
SJ-20125,FUR-CH-10004875,CA-2016-159730,2016-09-17,113.89,2,0.200,9.97,3290
SJ-20125,TEC-PH-10002085,CA-2016-159730,2016-09-17,105.58,2,0.200,7.92,3291
MC-17590,OFF-FA-10000992,CA-2016-157868,2016-12-23,24.85,7,0.000,11.68,3292
BG-11740,FUR-FU-10001473,CA-2017-119389,2017-04-17,60.31,3,0.200,5.28,3293
MA-17560,OFF-AR-10003045,CA-2017-110373,2017-10-27,7.06,3,0.200,2.20,3294
MA-17560,TEC-PH-10001536,CA-2017-110373,2017-10-27,27.18,2,0.200,2.04,3295
CC-12220,TEC-PH-10001580,CA-2016-155474,2016-07-08,107.98,1,0.200,9.45,3296
CC-12220,OFF-BI-10004209,CA-2016-155474,2016-07-08,19.30,3,0.200,6.03,3297
RA-19885,OFF-LA-10001613,CA-2015-155453,2015-08-09,4.61,2,0.200,1.67,3298
DK-12835,FUR-TA-10001676,US-2016-161844,2016-12-09,79.97,3,0.400,-29.32,3299
DK-12835,OFF-BI-10003712,US-2016-161844,2016-12-09,NULL,NULL,NULL,0.70,3300
NC-18535,TEC-AC-10004864,US-2016-131674,2016-11-29,58.42,2,0.200,16.79,3301
AB-10255,OFF-PA-10000174,CA-2015-110093,2015-12-03,NULL,NULL,NULL,0.20,3302
AB-10255,TEC-AC-10000171,CA-2015-110093,2015-12-03,36.78,2,0.200,10.58,3303
SC-20770,FUR-TA-10002622,CA-2017-112529,2017-11-19,718.12,6,0.300,-71.81,3304
SC-20770,OFF-AR-10001915,CA-2017-112529,2017-11-19,31.78,4,0.200,8.74,3305
JC-15340,OFF-BI-10004410,CA-2016-154536,2016-09-05,9.56,5,0.700,-7.33,3306
RA-19285,OFF-BI-10004632,CA-2017-141929,2017-09-04,487.98,2,0.200,152.50,3307
RA-19285,TEC-PH-10002185,CA-2017-141929,2017-09-04,5.56,1,0.200,1.74,3308
RA-19285,OFF-ST-10002974,CA-2017-141929,2017-09-04,217.85,5,0.000,65.36,3309
SH-19975,OFF-AR-10003727,CA-2016-109743,2016-09-22,40.78,3,0.200,4.59,3310
SH-19975,TEC-PH-10004071,CA-2016-109743,2016-09-22,63.94,8,0.200,5.59,3311
JC-15775,FUR-FU-10002878,CA-2014-159184,2014-09-14,142.40,5,0.000,52.69,3312
JC-15775,OFF-BI-10001890,CA-2014-159184,2014-09-14,7.16,2,0.000,3.44,3313
BC-11125,FUR-CH-10002647,CA-2017-113530,2017-05-19,681.41,12,0.200,42.59,3314
BC-11125,OFF-AR-10001315,CA-2017-113530,2017-05-19,3.52,2,0.000,1.02,3315
BC-11125,OFF-AR-10000122,CA-2017-113530,2017-05-19,5.58,1,0.000,1.40,3316
BC-11125,TEC-AC-10001465,CA-2017-113530,2017-05-19,36.32,1,0.000,10.90,3317
JH-15985,OFF-BI-10004600,CA-2014-169726,2014-08-09,2060.74,7,0.200,643.98,3318
CC-12610,OFF-AP-10002082,CA-2017-155957,2017-11-26,52.27,3,0.200,9.80,3319
CC-12610,OFF-AP-10004708,CA-2017-155957,2017-11-26,213.14,7,0.200,23.98,3320
DB-12970,OFF-ST-10000464,CA-2017-132178,2017-05-03,69.52,2,0.000,19.47,3321
DB-12970,OFF-ST-10000025,CA-2017-132178,2017-05-03,763.44,8,0.000,45.81,3322
PP-18955,OFF-LA-10001613,CA-2016-145177,2016-11-10,9.22,4,0.200,3.34,3323
PP-18955,TEC-PH-10000376,CA-2016-145177,2016-11-10,41.96,7,0.400,-9.79,3324
PP-18955,OFF-PA-10004039,CA-2016-145177,2016-11-10,89.57,2,0.200,32.47,3325
PP-18955,OFF-PA-10001776,CA-2016-145177,2016-11-10,NULL,NULL,NULL,0.20,3326
PP-18955,OFF-AP-10002457,CA-2016-145177,2016-11-10,334.88,4,0.200,29.30,3327
PP-18955,FUR-FU-10000758,CA-2016-145177,2016-11-10,148.29,7,0.200,29.66,3328
PP-18955,OFF-PA-10000682,CA-2016-145177,2016-11-10,4.62,1,0.200,1.68,3329
PP-18955,TEC-AC-10002550,CA-2016-145177,2016-11-10,178.92,7,0.200,-29.07,3330
PP-18955,OFF-BI-10002082,CA-2016-145177,2016-11-10,69.89,7,0.700,-46.59,3331
MC-17845,OFF-BI-10004632,CA-2014-156594,2014-12-20,487.98,2,0.200,152.50,3332
MC-17845,OFF-AR-10001725,CA-2014-156594,2014-12-20,47.30,2,0.000,12.30,3333
MC-17845,OFF-AR-10004269,CA-2014-156594,2014-12-20,4.13,1,0.000,1.16,3334
MC-17845,OFF-BI-10003007,CA-2014-156594,2014-12-20,155.12,5,0.200,50.41,3335
VF-21715,OFF-PA-10002195,CA-2014-146528,2014-07-25,6.48,1,0.000,3.18,3336
VF-21715,OFF-SU-10002522,CA-2014-146528,2014-07-25,15.52,4,0.000,4.50,3337
MC-17275,OFF-BI-10003712,CA-2015-168459,2015-11-22,NULL,NULL,NULL,0.70,3338
MC-17275,OFF-FA-10004854,CA-2015-168459,2015-11-22,55.10,6,0.200,18.60,3339
DB-13210,TEC-AC-10004859,CA-2017-109960,2017-12-09,104.88,6,0.000,41.95,3340
DB-13210,OFF-AR-10001860,CA-2017-109960,2017-12-09,34.70,5,0.000,12.49,3341
CS-12400,OFF-BI-10003963,CA-2016-140207,2016-11-05,29.12,5,0.200,9.83,3342
DB-13405,OFF-LA-10000081,CA-2017-140949,2017-03-17,18.75,5,0.000,9.00,3343
DB-13210,OFF-BI-10001636,CA-2017-109960,2017-12-09,33.72,4,0.000,15.51,3344
DB-13405,TEC-PH-10000149,CA-2017-140949,2017-03-17,119.70,6,0.000,31.12,3345
DB-13210,OFF-PA-10000349,CA-2017-109960,2017-12-09,14.94,3,0.000,7.02,3346
DB-13405,OFF-BI-10000605,CA-2017-140949,2017-03-17,NULL,NULL,NULL,0.20,3347
AJ-10945,OFF-AP-10002439,CA-2017-133004,2017-08-31,638.73,9,0.000,166.07,3348
CP-12340,OFF-ST-10001370,CA-2017-168102,2017-04-24,113.57,2,0.200,-21.29,3349
DB-13405,TEC-AC-10002399,CA-2017-140949,2017-03-17,57.06,3,0.000,18.26,3350
DB-13555,TEC-AC-10002558,CA-2017-158036,2017-09-08,9.10,1,0.200,1.71,3351
DB-13405,TEC-AC-10003038,CA-2017-140949,2017-03-17,71.60,8,0.000,13.60,3352
EB-13750,OFF-EN-10004030,CA-2015-128083,2015-03-12,8.69,3,0.200,2.93,3353
DB-13405,OFF-ST-10000344,CA-2017-140949,2017-03-17,107.44,8,0.000,27.93,3354
DB-13405,OFF-LA-10004093,CA-2017-140949,2017-03-17,7.31,1,0.000,3.44,3355
EB-13750,FUR-FU-10003194,CA-2015-128083,2015-03-12,30.88,4,0.200,3.86,3356
DB-13405,OFF-AR-10001683,CA-2017-140949,2017-03-17,59.10,6,0.000,22.46,3357
EB-13750,FUR-FU-10001731,CA-2015-128083,2015-03-12,6.41,3,0.200,1.44,3358
JP-15460,OFF-SU-10004782,CA-2016-161676,2016-07-18,33.80,5,0.200,4.22,3359
DB-13405,OFF-ST-10003455,CA-2017-140949,2017-03-17,46.53,3,0.000,12.10,3360
SC-20050,TEC-PH-10003484,CA-2016-155005,2016-06-13,377.97,3,0.000,94.49,3361
JG-15160,OFF-AP-10002578,CA-2017-138548,2017-08-15,97.84,2,0.000,25.44,3362
FM-14290,TEC-AC-10003590,US-2017-129777,2017-07-03,258.90,10,0.000,93.20,3363
SC-20380,OFF-PA-10001763,CA-2015-142419,2015-07-11,29.97,3,0.000,13.49,3364
FM-14290,OFF-PA-10001970,US-2017-129777,2017-07-03,24.56,2,0.000,11.54,3365
SC-20380,OFF-BI-10001597,CA-2015-142419,2015-07-11,NULL,NULL,NULL,0.20,3366
TB-21250,OFF-LA-10001569,CA-2014-129364,2014-12-08,27.89,7,0.200,9.06,3367
CS-12460,OFF-BI-10001524,CA-2017-148691,2017-12-03,83.92,5,0.200,29.37,3368
TB-21250,OFF-BI-10001132,CA-2014-129364,2014-12-08,6.46,4,0.700,-4.52,3369
CS-12460,OFF-BI-10001553,CA-2017-148691,2017-12-03,14.62,2,0.200,5.12,3370
TB-21250,TEC-PH-10003095,CA-2014-129364,2014-12-08,52.68,3,0.200,19.76,3371
CS-12460,TEC-PH-10000576,CA-2017-148691,2017-12-03,136.99,1,0.000,36.99,3372
TB-21250,OFF-SU-10000432,CA-2014-129364,2014-12-08,13.88,5,0.200,-2.60,3373
CS-12460,OFF-LA-10001317,CA-2017-148691,2017-12-03,3.15,1,0.000,1.51,3374
TB-21250,TEC-AC-10004227,CA-2014-129364,2014-12-08,103.92,10,0.200,-18.19,3375
MK-18160,OFF-PA-10000726,CA-2017-128755,2017-05-04,9.11,1,0.000,4.10,3376
TB-21250,OFF-LA-10004409,CA-2014-129364,2014-12-08,11.52,5,0.200,3.74,3377
MK-18160,OFF-ST-10003306,CA-2017-128755,2017-05-04,571.44,4,0.000,165.72,3378
TB-21250,OFF-PA-10001569,CA-2014-129364,2014-12-08,10.37,2,0.200,3.63,3379
MK-18160,OFF-PA-10004983,CA-2017-128755,2017-05-04,32.40,5,0.000,15.55,3380
TB-21250,OFF-ST-10001031,CA-2014-129364,2014-12-08,39.07,3,0.200,2.93,3381
MK-18160,OFF-ST-10001291,CA-2017-128755,2017-05-04,16.91,1,0.000,4.57,3382
EH-14125,OFF-EN-10002312,CA-2016-104969,2016-04-08,8.87,1,0.200,3.22,3383
CM-11935,FUR-FU-10002107,US-2016-135923,2016-01-22,14.27,8,0.200,4.28,3384
EH-14125,OFF-BI-10004224,CA-2016-104969,2016-04-08,121.10,6,0.700,-100.92,3385
CM-11935,FUR-BO-10002213,US-2016-135923,2016-01-22,451.14,4,0.200,-67.67,3386
ML-17410,FUR-CH-10003774,CA-2017-154109,2017-11-06,127.37,2,0.300,-30.93,3387
CM-11935,OFF-AP-10000692,US-2016-135923,2016-01-22,64.86,4,0.200,6.49,3388
PF-19225,FUR-CH-10001190,CA-2016-114972,2016-11-03,217.58,2,0.200,-29.92,3389
PF-19225,TEC-AC-10000682,CA-2016-114972,2016-11-03,82.95,5,0.000,29.03,3390
PF-19225,OFF-LA-10004545,CA-2016-114972,2016-11-03,87.71,7,0.000,41.22,3391
PF-19225,OFF-AP-10003057,CA-2016-114972,2016-11-03,1101.48,4,0.000,429.58,3392
GM-14695,FUR-TA-10000198,CA-2017-102750,2017-09-04,1322.35,3,0.200,-99.18,3393
DC-12850,OFF-AR-10002833,CA-2014-145212,2014-09-13,5.46,3,0.000,1.47,3394
FO-14305,OFF-SU-10002557,CA-2017-141992,2017-06-19,11.18,1,0.200,0.84,3395
FO-14305,OFF-ST-10003656,CA-2017-141992,2017-06-19,153.58,2,0.200,-32.64,3396
AH-10210,OFF-ST-10001097,CA-2017-147956,2017-12-24,1003.62,6,0.000,0.00,3397
KN-16705,TEC-PH-10000912,CA-2017-126067,2017-08-28,35.17,4,0.200,11.43,3398
KN-16705,FUR-TA-10000617,CA-2017-126067,2017-08-28,1137.75,5,0.000,250.30,3399
KN-16705,OFF-BI-10001658,CA-2017-126067,2017-08-28,99.68,5,0.200,32.40,3400
KN-16705,OFF-AR-10003856,CA-2017-126067,2017-08-28,5.56,2,0.000,1.45,3401
CB-12535,OFF-ST-10001837,CA-2015-104514,2015-01-02,85.52,2,0.000,22.24,3402
CB-12535,OFF-AR-10001473,CA-2015-104514,2015-01-02,9.84,3,0.000,2.66,3403
CB-12535,OFF-PA-10004285,CA-2015-104514,2015-01-02,20.04,3,0.000,9.62,3404
TB-21250,TEC-PH-10001835,CA-2015-141040,2015-10-09,631.96,4,0.000,303.34,3405
TB-21250,OFF-PA-10002245,CA-2015-141040,2015-10-09,23.92,4,0.000,10.76,3406
KD-16345,OFF-PA-10001457,CA-2014-113579,2014-12-13,90.24,6,0.000,41.51,3407
JM-15865,TEC-PH-10002885,CA-2014-144624,2014-11-19,4548.81,7,0.000,1228.18,3408
KT-16480,FUR-TA-10004086,CA-2016-146206,2016-09-10,300.93,5,0.300,-34.39,3409
KT-16480,TEC-PH-10000895,CA-2016-146206,2016-09-10,719.96,5,0.200,54.00,3410
SC-20575,FUR-CH-10000225,CA-2014-136644,2014-06-16,647.84,8,0.000,32.39,3411
BS-11800,OFF-ST-10002370,CA-2015-122371,2015-09-26,64.17,3,0.000,18.61,3412
BS-11800,OFF-EN-10000056,CA-2015-122371,2015-09-26,124.46,2,0.000,58.50,3413
BT-11395,OFF-BI-10004817,CA-2016-126935,2016-05-19,9.58,1,0.200,3.35,3414
DC-12850,OFF-EN-10004483,US-2017-133781,2017-06-22,37.61,3,0.200,12.69,3415
LS-17200,OFF-PA-10001892,CA-2017-131618,2017-06-17,NULL,NULL,NULL,0.20,3416
LS-17200,OFF-BI-10000546,CA-2017-131618,2017-06-17,2.30,4,0.800,-3.57,3417
LS-17200,OFF-BI-10001294,CA-2017-131618,2017-06-17,9.36,4,0.800,-16.38,3418
RR-19315,OFF-LA-10000248,CA-2016-149482,2016-11-14,7.38,2,0.000,3.47,3419
KL-16645,OFF-ST-10001228,CA-2014-143917,2014-07-25,53.72,4,0.000,15.04,3420
KL-16645,OFF-SU-10000151,CA-2014-143917,2014-07-25,8187.65,5,0.000,327.51,3421
KL-16645,FUR-FU-10004351,CA-2014-143917,2014-07-25,77.92,8,0.000,34.28,3422
RB-19435,OFF-AP-10001293,CA-2015-120397,2015-07-02,32.78,4,0.800,-85.24,3423
MY-17380,TEC-PH-10000675,CA-2017-163902,2017-03-02,196.78,3,0.200,14.76,3424
MY-17380,TEC-AC-10000580,CA-2017-163902,2017-03-02,479.94,6,0.000,52.79,3425
AW-10930,OFF-ST-10003470,CA-2016-136812,2016-11-18,1117.92,4,0.000,55.90,3426
KW-16570,TEC-AC-10003116,CA-2015-102722,2015-04-18,106.50,6,0.000,41.54,3427
DB-12910,OFF-BI-10002429,CA-2017-155089,2017-12-02,45.66,5,0.700,-33.48,3428
BB-11545,TEC-AC-10003280,CA-2016-124506,2016-11-11,95.97,4,0.200,1.20,3429
BB-11545,FUR-CH-10004540,CA-2016-124506,2016-11-11,47.99,2,0.300,-2.06,3430
NP-18700,OFF-ST-10000585,CA-2014-106572,2014-09-05,264.32,2,0.200,19.82,3431
PB-19105,OFF-EN-10003001,CA-2014-128888,2014-11-15,604.66,9,0.200,204.07,3432
DW-13585,FUR-FU-10003975,CA-2017-123134,2017-05-02,129.93,3,0.000,12.99,3433
CD-12790,OFF-LA-10004559,CA-2016-124352,2016-10-15,20.16,7,0.000,9.88,3434
CD-12790,OFF-LA-10003223,CA-2016-124352,2016-10-15,29.46,6,0.000,14.44,3435
CD-12790,OFF-AP-10002651,CA-2016-124352,2016-10-15,868.59,3,0.000,251.89,3436
CD-12790,OFF-PA-10003177,CA-2016-124352,2016-10-15,12.96,2,0.000,6.22,3437
CD-12790,TEC-PH-10003442,CA-2016-124352,2016-10-15,5.50,1,0.000,1.38,3438
CD-12790,OFF-BI-10000977,CA-2016-124352,2016-10-15,121.60,4,0.000,55.94,3439
TT-21220,OFF-AR-10004078,CA-2015-124541,2015-04-06,42.05,9,0.200,5.26,3440
TT-21220,TEC-AC-10002550,CA-2015-124541,2015-04-06,25.49,2,0.200,4.46,3441
TT-21220,OFF-BI-10004965,CA-2015-124541,2015-04-06,6.90,3,0.800,-12.08,3442
TT-21220,OFF-BI-10004209,CA-2015-124541,2015-04-06,9.65,6,0.800,-16.88,3443
TT-21220,OFF-PA-10001526,CA-2015-124541,2015-04-06,7.97,2,0.200,2.89,3444
DB-12910,OFF-PA-10000788,CA-2014-108707,2014-10-24,10.37,2,0.200,3.63,3445
DJ-13510,OFF-PA-10000595,CA-2014-111500,2014-08-17,114.20,5,0.000,52.53,3446
DJ-13510,OFF-BI-10000829,CA-2014-111500,2014-08-17,17.96,4,0.000,8.26,3447
DJ-13510,OFF-FA-10002676,CA-2014-111500,2014-08-17,12.67,7,0.000,4.56,3448
DJ-13510,TEC-AC-10000844,CA-2014-111500,2014-08-17,339.96,4,0.000,122.39,3449
